carid,mpgcity,mpghighway,mpgmixed
24725,48.599999999999994,81.0,64.8
24726,15.840000000000003,26.400000000000006,21.120000000000005
24727,63.17999999999999,105.3,84.24
24728,19.439999999999998,32.4,25.919999999999998
24729,81.0,135.0,108.0
24730,36.449999999999996,60.74999999999999,48.599999999999994
24731,21.599999999999998,36.0,28.799999999999997
24732,38.88,64.80000000000001,51.84
24733,64.80000000000001,108.0,86.4
24734,40.5,67.5,54.0
24735,15.840000000000003,26.400000000000006,21.120000000000005
24736,37.800000000000004,63.00000000000001,50.400000000000006
24737,42.120000000000005,70.2,56.160000000000004
24738,36.449999999999996,60.74999999999999,48.599999999999994
24739,63.17999999999999,105.3,84.24
24740,36.449999999999996,60.74999999999999,48.599999999999994
24741,54.0,90.0,72.0
24742,40.5,67.5,54.0
24743,38.88,64.80000000000001,51.84
24744,30.240000000000002,50.4,40.32
24745,40.5,67.5,54.0
24746,34.56,57.60000000000001,46.080000000000005
24747,37.800000000000004,63.00000000000001,50.400000000000006
24748,38.88,64.80000000000001,51.84
24749,42.120000000000005,70.2,56.160000000000004
24750,64.80000000000001,108.0,86.4
24751,32.400000000000006,54.0,43.2
24752,64.80000000000001,108.0,86.4
24753,32.400000000000006,54.0,43.2
24754,38.88,64.80000000000001,51.84
24755,21.599999999999998,36.0,28.799999999999997
24756,21.599999999999998,36.0,28.799999999999997
24757,45.9,76.5,61.199999999999996
24758,30.240000000000002,50.4,40.32
24759,48.599999999999994,81.0,64.8
24760,64.80000000000001,108.0,86.4
24761,63.17999999999999,105.3,84.24
24762,38.88,64.80000000000001,51.84
24763,21.599999999999998,36.0,28.799999999999997
24764,32.400000000000006,54.0,43.2
24765,36.449999999999996,60.74999999999999,48.599999999999994
24766,54.0,90.0,72.0
24767,15.840000000000003,26.400000000000006,21.120000000000005
24768,19.439999999999998,32.4,25.919999999999998
24769,36.449999999999996,60.74999999999999,48.599999999999994
24770,27.0,45.0,36.0
24771,32.400000000000006,54.0,43.2
24772,19.439999999999998,32.4,25.919999999999998
24773,52.650000000000006,87.75,70.2
24774,37.125,61.875,49.5
24775,38.88,64.80000000000001,51.84
24776,36.449999999999996,60.74999999999999,48.599999999999994
24777,30.240000000000002,50.4,40.32
24778,32.400000000000006,54.0,43.2
24779,21.599999999999998,36.0,28.799999999999997
24780,34.56,57.60000000000001,46.080000000000005
24781,32.400000000000006,54.0,43.2
24782,36.449999999999996,60.74999999999999,48.599999999999994
24783,19.439999999999998,32.4,25.919999999999998
24784,21.599999999999998,36.0,28.799999999999997
24785,45.9,76.5,61.199999999999996
24786,52.650000000000006,87.75,70.2
24787,30.240000000000002,50.4,40.32
24788,38.88,64.80000000000001,51.84
24789,40.5,67.5,54.0
24790,15.840000000000003,26.400000000000006,21.120000000000005
24791,38.88,64.80000000000001,51.84
24792,48.599999999999994,81.0,64.8
24793,52.650000000000006,87.75,70.2
24794,45.9,76.5,61.199999999999996
24795,40.5,67.5,54.0
24796,40.5,67.5,54.0
24797,42.120000000000005,70.2,56.160000000000004
24798,15.840000000000003,26.400000000000006,21.120000000000005
24799,21.599999999999998,36.0,28.799999999999997
24800,32.400000000000006,54.0,43.2
24801,30.240000000000002,50.4,40.32
24802,32.400000000000006,54.0,43.2
24803,52.650000000000006,87.75,70.2
24804,81.0,135.0,108.0
24805,32.400000000000006,54.0,43.2
24806,63.17999999999999,105.3,84.24
24807,42.120000000000005,70.2,56.160000000000004
24808,37.125,61.875,49.5
24809,52.650000000000006,87.75,70.2
24810,64.80000000000001,108.0,86.4
24811,37.800000000000004,63.00000000000001,50.400000000000006
24812,52.650000000000006,87.75,70.2
24813,54.0,90.0,72.0
24814,42.120000000000005,70.2,56.160000000000004
24815,15.840000000000003,26.400000000000006,21.120000000000005
24816,15.840000000000003,26.400000000000006,21.120000000000005
24817,48.599999999999994,81.0,64.8
24818,81.0,135.0,108.0
24819,81.0,135.0,108.0
24820,45.9,76.5,61.199999999999996
24821,45.9,76.5,61.199999999999996
24822,30.240000000000002,50.4,40.32
24823,21.599999999999998,36.0,28.799999999999997
24824,37.800000000000004,63.00000000000001,50.400000000000006
24825,52.650000000000006,87.75,70.2
24826,34.56,57.60000000000001,46.080000000000005
24827,34.56,57.60000000000001,46.080000000000005
24828,42.120000000000005,70.2,56.160000000000004
24829,37.125,61.875,49.5
24830,19.439999999999998,32.4,25.919999999999998
24831,37.125,61.875,49.5
24832,19.439999999999998,32.4,25.919999999999998
24833,15.840000000000003,26.400000000000006,21.120000000000005
24834,15.840000000000003,26.400000000000006,21.120000000000005
24835,34.56,57.60000000000001,46.080000000000005
24836,52.650000000000006,87.75,70.2
24837,42.120000000000005,70.2,56.160000000000004
24838,38.88,64.80000000000001,51.84
24839,32.400000000000006,54.0,43.2
24840,19.439999999999998,32.4,25.919999999999998
24841,38.88,64.80000000000001,51.84
24842,40.5,67.5,54.0
24843,37.800000000000004,63.00000000000001,50.400000000000006
24844,32.400000000000006,54.0,43.2
24845,52.650000000000006,87.75,70.2
24846,21.599999999999998,36.0,28.799999999999997
24847,48.599999999999994,81.0,64.8
24848,27.0,45.0,36.0
24849,81.0,135.0,108.0
24850,40.5,67.5,54.0
24851,36.449999999999996,60.74999999999999,48.599999999999994
24852,52.650000000000006,87.75,70.2
24853,27.0,45.0,36.0
24854,34.56,57.60000000000001,46.080000000000005
24855,37.800000000000004,63.00000000000001,50.400000000000006
24856,48.599999999999994,81.0,64.8
24857,54.0,90.0,72.0
24858,15.840000000000003,26.400000000000006,21.120000000000005
24859,15.840000000000003,26.400000000000006,21.120000000000005
24860,36.449999999999996,60.74999999999999,48.599999999999994
24861,32.400000000000006,54.0,43.2
24862,37.800000000000004,63.00000000000001,50.400000000000006
24863,27.0,45.0,36.0
24864,38.88,64.80000000000001,51.84
24865,21.599999999999998,36.0,28.799999999999997
24866,48.599999999999994,81.0,64.8
24867,32.400000000000006,54.0,43.2
24868,32.400000000000006,54.0,43.2
24869,34.56,57.60000000000001,46.080000000000005
24870,37.800000000000004,63.00000000000001,50.400000000000006
24871,45.9,76.5,61.199999999999996
24872,63.17999999999999,105.3,84.24
24873,38.88,64.80000000000001,51.84
24874,54.0,90.0,72.0
24875,37.800000000000004,63.00000000000001,50.400000000000006
24876,63.17999999999999,105.3,84.24
24877,21.599999999999998,36.0,28.799999999999997
24878,36.449999999999996,60.74999999999999,48.599999999999994
24879,54.0,90.0,72.0
24880,45.9,76.5,61.199999999999996
24881,54.0,90.0,72.0
24882,34.56,57.60000000000001,46.080000000000005
24883,42.120000000000005,70.2,56.160000000000004
24884,27.0,45.0,36.0
24885,52.650000000000006,87.75,70.2
24886,32.400000000000006,54.0,43.2
24887,52.650000000000006,87.75,70.2
24888,81.0,135.0,108.0
24889,64.80000000000001,108.0,86.4
24890,52.650000000000006,87.75,70.2
24891,15.840000000000003,26.400000000000006,21.120000000000005
24892,64.80000000000001,108.0,86.4
24893,34.56,57.60000000000001,46.080000000000005
24894,48.599999999999994,81.0,64.8
24895,37.125,61.875,49.5
24896,32.400000000000006,54.0,43.2
24897,21.599999999999998,36.0,28.799999999999997
24898,38.88,64.80000000000001,51.84
24899,34.56,57.60000000000001,46.080000000000005
24900,19.439999999999998,32.4,25.919999999999998
24901,32.400000000000006,54.0,43.2
24902,48.599999999999994,81.0,64.8
24903,27.0,45.0,36.0
24904,19.439999999999998,32.4,25.919999999999998
24905,81.0,135.0,108.0
24906,27.0,45.0,36.0
24907,32.400000000000006,54.0,43.2
24908,54.0,90.0,72.0
24909,27.0,45.0,36.0
24910,45.9,76.5,61.199999999999996
24911,81.0,135.0,108.0
24912,45.9,76.5,61.199999999999996
24913,21.599999999999998,36.0,28.799999999999997
24914,48.599999999999994,81.0,64.8
24915,38.88,64.80000000000001,51.84
24916,37.800000000000004,63.00000000000001,50.400000000000006
24917,30.240000000000002,50.4,40.32
24918,52.650000000000006,87.75,70.2
24919,38.88,64.80000000000001,51.84
24920,37.800000000000004,63.00000000000001,50.400000000000006
24921,37.125,61.875,49.5
24922,37.125,61.875,49.5
24923,37.800000000000004,63.00000000000001,50.400000000000006
24924,37.800000000000004,63.00000000000001,50.400000000000006
24925,36.449999999999996,60.74999999999999,48.599999999999994
24926,40.5,67.5,54.0
24927,36.449999999999996,60.74999999999999,48.599999999999994
24928,19.439999999999998,32.4,25.919999999999998
24929,32.400000000000006,54.0,43.2
24930,81.0,135.0,108.0
24931,52.650000000000006,87.75,70.2
24932,36.449999999999996,60.74999999999999,48.599999999999994
24933,40.5,67.5,54.0
24934,64.80000000000001,108.0,86.4
24935,21.599999999999998,36.0,28.799999999999997
24936,38.88,64.80000000000001,51.84
24937,42.120000000000005,70.2,56.160000000000004
24938,34.56,57.60000000000001,46.080000000000005
24939,15.840000000000003,26.400000000000006,21.120000000000005
24940,27.0,45.0,36.0
24941,63.17999999999999,105.3,84.24
24942,19.439999999999998,32.4,25.919999999999998
24943,21.599999999999998,36.0,28.799999999999997
24944,32.400000000000006,54.0,43.2
24945,81.0,135.0,108.0
24946,63.17999999999999,105.3,84.24
24947,37.125,61.875,49.5
24948,38.88,64.80000000000001,51.84
24949,32.400000000000006,54.0,43.2
24950,19.439999999999998,32.4,25.919999999999998
24951,81.0,135.0,108.0
24952,21.599999999999998,36.0,28.799999999999997
24953,42.120000000000005,70.2,56.160000000000004
24954,63.17999999999999,105.3,84.24
24955,63.17999999999999,105.3,84.24
24956,30.240000000000002,50.4,40.32
24957,45.9,76.5,61.199999999999996
24958,40.5,67.5,54.0
24959,30.240000000000002,50.4,40.32
24960,27.0,45.0,36.0
24961,36.449999999999996,60.74999999999999,48.599999999999994
24962,63.17999999999999,105.3,84.24
24963,81.0,135.0,108.0
24964,36.449999999999996,60.74999999999999,48.599999999999994
24965,19.439999999999998,32.4,25.919999999999998
24966,15.840000000000003,26.400000000000006,21.120000000000005
24967,54.0,90.0,72.0
24968,54.0,90.0,72.0
24969,52.650000000000006,87.75,70.2
24970,38.88,64.80000000000001,51.84
24971,42.120000000000005,70.2,56.160000000000004
24972,42.120000000000005,70.2,56.160000000000004
24973,19.439999999999998,32.4,25.919999999999998
24974,34.56,57.60000000000001,46.080000000000005
24975,40.5,67.5,54.0
24976,32.400000000000006,54.0,43.2
24977,15.840000000000003,26.400000000000006,21.120000000000005
24978,81.0,135.0,108.0
24979,27.0,45.0,36.0
24980,30.240000000000002,50.4,40.32
24981,42.120000000000005,70.2,56.160000000000004
24982,19.439999999999998,32.4,25.919999999999998
24983,54.0,90.0,72.0
24984,37.125,61.875,49.5
24985,37.125,61.875,49.5
24986,19.439999999999998,32.4,25.919999999999998
24987,64.80000000000001,108.0,86.4
24988,32.400000000000006,54.0,43.2
24989,19.439999999999998,32.4,25.919999999999998
24990,40.5,67.5,54.0
24991,38.88,64.80000000000001,51.84
24992,38.88,64.80000000000001,51.84
24993,54.0,90.0,72.0
24994,36.449999999999996,60.74999999999999,48.599999999999994
24995,81.0,135.0,108.0
24996,15.840000000000003,26.400000000000006,21.120000000000005
24997,34.56,57.60000000000001,46.080000000000005
24998,48.599999999999994,81.0,64.8
24999,45.9,76.5,61.199999999999996
25000,32.400000000000006,54.0,43.2
25001,54.0,90.0,72.0
25002,38.88,64.80000000000001,51.84
25003,15.840000000000003,26.400000000000006,21.120000000000005
25004,54.0,90.0,72.0
25005,64.80000000000001,108.0,86.4
25006,32.400000000000006,54.0,43.2
25007,63.17999999999999,105.3,84.24
25008,34.56,57.60000000000001,46.080000000000005
25009,42.120000000000005,70.2,56.160000000000004
25010,63.17999999999999,105.3,84.24
25011,15.840000000000003,26.400000000000006,21.120000000000005
25012,21.599999999999998,36.0,28.799999999999997
25013,32.400000000000006,54.0,43.2
25014,64.80000000000001,108.0,86.4
25015,52.650000000000006,87.75,70.2
25016,64.80000000000001,108.0,86.4
25017,32.400000000000006,54.0,43.2
25018,37.800000000000004,63.00000000000001,50.400000000000006
25019,38.88,64.80000000000001,51.84
25020,42.120000000000005,70.2,56.160000000000004
25021,32.400000000000006,54.0,43.2
25022,38.88,64.80000000000001,51.84
25023,37.800000000000004,63.00000000000001,50.400000000000006
25024,30.240000000000002,50.4,40.32
25025,42.120000000000005,70.2,56.160000000000004
25026,40.5,67.5,54.0
25027,21.599999999999998,36.0,28.799999999999997
25028,21.599999999999998,36.0,28.799999999999997
25029,38.88,64.80000000000001,51.84
25030,81.0,135.0,108.0
25031,32.400000000000006,54.0,43.2
25032,30.240000000000002,50.4,40.32
25033,37.125,61.875,49.5
25034,32.400000000000006,54.0,43.2
25035,37.800000000000004,63.00000000000001,50.400000000000006
25036,45.9,76.5,61.199999999999996
25037,34.56,57.60000000000001,46.080000000000005
25038,37.125,61.875,49.5
25039,34.56,57.60000000000001,46.080000000000005
25040,45.9,76.5,61.199999999999996
25041,27.0,45.0,36.0
25042,34.56,57.60000000000001,46.080000000000005
25043,81.0,135.0,108.0
25044,81.0,135.0,108.0
25045,32.400000000000006,54.0,43.2
25046,54.0,90.0,72.0
25047,34.56,57.60000000000001,46.080000000000005
25048,19.439999999999998,32.4,25.919999999999998
25049,40.5,67.5,54.0
25050,81.0,135.0,108.0
25051,40.5,67.5,54.0
25052,15.840000000000003,26.400000000000006,21.120000000000005
25053,64.80000000000001,108.0,86.4
25054,40.5,67.5,54.0
25055,40.5,67.5,54.0
25056,37.800000000000004,63.00000000000001,50.400000000000006
25057,40.5,67.5,54.0
25058,38.88,64.80000000000001,51.84
25059,52.650000000000006,87.75,70.2
25060,81.0,135.0,108.0
25061,32.400000000000006,54.0,43.2
25062,52.650000000000006,87.75,70.2
25063,37.125,61.875,49.5
25064,19.439999999999998,32.4,25.919999999999998
25065,54.0,90.0,72.0
25066,32.400000000000006,54.0,43.2
25067,27.0,45.0,36.0
25068,32.400000000000006,54.0,43.2
25069,32.400000000000006,54.0,43.2
25070,15.840000000000003,26.400000000000006,21.120000000000005
25071,15.840000000000003,26.400000000000006,21.120000000000005
25072,32.400000000000006,54.0,43.2
25073,45.9,76.5,61.199999999999996
25074,37.800000000000004,63.00000000000001,50.400000000000006
25075,19.439999999999998,32.4,25.919999999999998
25076,52.650000000000006,87.75,70.2
25077,45.9,76.5,61.199999999999996
25078,42.120000000000005,70.2,56.160000000000004
25079,52.650000000000006,87.75,70.2
25080,27.0,45.0,36.0
25081,37.125,61.875,49.5
25082,30.240000000000002,50.4,40.32
25083,32.400000000000006,54.0,43.2
25084,38.88,64.80000000000001,51.84
25085,40.5,67.5,54.0
25086,42.120000000000005,70.2,56.160000000000004
25087,36.449999999999996,60.74999999999999,48.599999999999994
25088,52.650000000000006,87.75,70.2
25089,48.599999999999994,81.0,64.8
25090,40.5,67.5,54.0
25091,64.80000000000001,108.0,86.4
25092,42.120000000000005,70.2,56.160000000000004
25093,48.599999999999994,81.0,64.8
25094,37.125,61.875,49.5
25095,15.840000000000003,26.400000000000006,21.120000000000005
25096,42.120000000000005,70.2,56.160000000000004
25097,36.449999999999996,60.74999999999999,48.599999999999994
25098,81.0,135.0,108.0
25099,30.240000000000002,50.4,40.32
25100,64.80000000000001,108.0,86.4
25101,30.240000000000002,50.4,40.32
25102,34.56,57.60000000000001,46.080000000000005
25103,21.599999999999998,36.0,28.799999999999997
25104,40.5,67.5,54.0
25105,52.650000000000006,87.75,70.2
25106,48.599999999999994,81.0,64.8
25107,30.240000000000002,50.4,40.32
25108,38.88,64.80000000000001,51.84
25109,81.0,135.0,108.0
25110,21.599999999999998,36.0,28.799999999999997
25111,45.9,76.5,61.199999999999996
25112,42.120000000000005,70.2,56.160000000000004
25113,37.125,61.875,49.5
25114,64.80000000000001,108.0,86.4
25115,52.650000000000006,87.75,70.2
25116,63.17999999999999,105.3,84.24
25117,27.0,45.0,36.0
25118,19.439999999999998,32.4,25.919999999999998
25119,19.439999999999998,32.4,25.919999999999998
25120,45.9,76.5,61.199999999999996
25121,34.56,57.60000000000001,46.080000000000005
25122,34.56,57.60000000000001,46.080000000000005
25123,37.800000000000004,63.00000000000001,50.400000000000006
25124,42.120000000000005,70.2,56.160000000000004
25125,45.9,76.5,61.199999999999996
25126,81.0,135.0,108.0
25127,32.400000000000006,54.0,43.2
25128,42.120000000000005,70.2,56.160000000000004
25129,37.800000000000004,63.00000000000001,50.400000000000006
25130,52.650000000000006,87.75,70.2
25131,30.240000000000002,50.4,40.32
25132,30.240000000000002,50.4,40.32
25133,15.840000000000003,26.400000000000006,21.120000000000005
25134,37.800000000000004,63.00000000000001,50.400000000000006
25135,38.88,64.80000000000001,51.84
25136,32.400000000000006,54.0,43.2
25137,54.0,90.0,72.0
25138,37.800000000000004,63.00000000000001,50.400000000000006
25139,19.439999999999998,32.4,25.919999999999998
25140,63.17999999999999,105.3,84.24
25141,32.400000000000006,54.0,43.2
25142,36.449999999999996,60.74999999999999,48.599999999999994
25143,42.120000000000005,70.2,56.160000000000004
25144,64.80000000000001,108.0,86.4
25145,32.400000000000006,54.0,43.2
25146,32.400000000000006,54.0,43.2
25147,48.599999999999994,81.0,64.8
25148,19.439999999999998,32.4,25.919999999999998
25149,34.56,57.60000000000001,46.080000000000005
25150,81.0,135.0,108.0
25151,45.9,76.5,61.199999999999996
25152,38.88,64.80000000000001,51.84
25153,19.439999999999998,32.4,25.919999999999998
25154,40.5,67.5,54.0
25155,81.0,135.0,108.0
25156,19.439999999999998,32.4,25.919999999999998
25157,37.800000000000004,63.00000000000001,50.400000000000006
25158,37.800000000000004,63.00000000000001,50.400000000000006
25159,64.80000000000001,108.0,86.4
25160,64.80000000000001,108.0,86.4
25161,32.400000000000006,54.0,43.2
25162,30.240000000000002,50.4,40.32
25163,32.400000000000006,54.0,43.2
25164,30.240000000000002,50.4,40.32
25165,54.0,90.0,72.0
25166,30.240000000000002,50.4,40.32
25167,34.56,57.60000000000001,46.080000000000005
25168,21.599999999999998,36.0,28.799999999999997
25169,30.240000000000002,50.4,40.32
25170,32.400000000000006,54.0,43.2
25171,32.400000000000006,54.0,43.2
25172,19.439999999999998,32.4,25.919999999999998
25173,42.120000000000005,70.2,56.160000000000004
25174,32.400000000000006,54.0,43.2
25175,30.240000000000002,50.4,40.32
25176,37.125,61.875,49.5
25177,52.650000000000006,87.75,70.2
25178,42.120000000000005,70.2,56.160000000000004
25179,52.650000000000006,87.75,70.2
25180,42.120000000000005,70.2,56.160000000000004
25181,30.240000000000002,50.4,40.32
25182,38.88,64.80000000000001,51.84
25183,45.9,76.5,61.199999999999996
25184,54.0,90.0,72.0
25185,32.400000000000006,54.0,43.2
25186,37.125,61.875,49.5
25187,30.240000000000002,50.4,40.32
25188,19.439999999999998,32.4,25.919999999999998
25189,42.120000000000005,70.2,56.160000000000004
25190,36.449999999999996,60.74999999999999,48.599999999999994
25191,19.439999999999998,32.4,25.919999999999998
25192,52.650000000000006,87.75,70.2
25193,40.5,67.5,54.0
25194,54.0,90.0,72.0
25195,34.56,57.60000000000001,46.080000000000005
25196,37.800000000000004,63.00000000000001,50.400000000000006
25197,54.0,90.0,72.0
25198,54.0,90.0,72.0
25199,37.125,61.875,49.5
25200,52.650000000000006,87.75,70.2
25201,42.120000000000005,70.2,56.160000000000004
25202,45.9,76.5,61.199999999999996
25203,48.599999999999994,81.0,64.8
25204,30.240000000000002,50.4,40.32
25205,36.449999999999996,60.74999999999999,48.599999999999994
25206,42.120000000000005,70.2,56.160000000000004
25207,32.400000000000006,54.0,43.2
25208,34.56,57.60000000000001,46.080000000000005
25209,48.599999999999994,81.0,64.8
25210,37.800000000000004,63.00000000000001,50.400000000000006
25211,21.599999999999998,36.0,28.799999999999997
25212,27.0,45.0,36.0
25213,37.125,61.875,49.5
25214,42.120000000000005,70.2,56.160000000000004
25215,30.240000000000002,50.4,40.32
25216,81.0,135.0,108.0
25217,45.9,76.5,61.199999999999996
25218,21.599999999999998,36.0,28.799999999999997
25219,64.80000000000001,108.0,86.4
25220,81.0,135.0,108.0
25221,37.125,61.875,49.5
25222,45.9,76.5,61.199999999999996
25223,15.840000000000003,26.400000000000006,21.120000000000005
25224,40.5,67.5,54.0
25225,34.56,57.60000000000001,46.080000000000005
25226,48.599999999999994,81.0,64.8
25227,54.0,90.0,72.0
25228,54.0,90.0,72.0
25229,32.400000000000006,54.0,43.2
25230,19.439999999999998,32.4,25.919999999999998
25231,32.400000000000006,54.0,43.2
25232,42.120000000000005,70.2,56.160000000000004
25233,21.599999999999998,36.0,28.799999999999997
25234,32.400000000000006,54.0,43.2
25235,37.125,61.875,49.5
25236,34.56,57.60000000000001,46.080000000000005
25237,32.400000000000006,54.0,43.2
25238,37.800000000000004,63.00000000000001,50.400000000000006
25239,52.650000000000006,87.75,70.2
25240,30.240000000000002,50.4,40.32
25241,40.5,67.5,54.0
25242,64.80000000000001,108.0,86.4
25243,19.439999999999998,32.4,25.919999999999998
25244,15.840000000000003,26.400000000000006,21.120000000000005
25245,38.88,64.80000000000001,51.84
25246,37.125,61.875,49.5
25247,32.400000000000006,54.0,43.2
25248,45.9,76.5,61.199999999999996
25249,37.125,61.875,49.5
25250,15.840000000000003,26.400000000000006,21.120000000000005
25251,54.0,90.0,72.0
25252,36.449999999999996,60.74999999999999,48.599999999999994
25253,32.400000000000006,54.0,43.2
25254,54.0,90.0,72.0
25255,34.56,57.60000000000001,46.080000000000005
25256,19.439999999999998,32.4,25.919999999999998
25257,15.840000000000003,26.400000000000006,21.120000000000005
25258,37.125,61.875,49.5
25259,15.840000000000003,26.400000000000006,21.120000000000005
25260,45.9,76.5,61.199999999999996
25261,34.56,57.60000000000001,46.080000000000005
25262,21.599999999999998,36.0,28.799999999999997
25263,32.400000000000006,54.0,43.2
25264,54.0,90.0,72.0
25265,15.840000000000003,26.400000000000006,21.120000000000005
25266,64.80000000000001,108.0,86.4
25267,45.9,76.5,61.199999999999996
25268,54.0,90.0,72.0
25269,30.240000000000002,50.4,40.32
25270,40.5,67.5,54.0
25271,52.650000000000006,87.75,70.2
25272,15.840000000000003,26.400000000000006,21.120000000000005
25273,32.400000000000006,54.0,43.2
25274,64.80000000000001,108.0,86.4
25275,48.599999999999994,81.0,64.8
25276,64.80000000000001,108.0,86.4
25277,81.0,135.0,108.0
25278,54.0,90.0,72.0
25279,54.0,90.0,72.0
25280,19.439999999999998,32.4,25.919999999999998
25281,54.0,90.0,72.0
25282,34.56,57.60000000000001,46.080000000000005
25283,48.599999999999994,81.0,64.8
25284,40.5,67.5,54.0
25285,81.0,135.0,108.0
25286,34.56,57.60000000000001,46.080000000000005
25287,37.125,61.875,49.5
25288,32.400000000000006,54.0,43.2
25289,81.0,135.0,108.0
25290,30.240000000000002,50.4,40.32
25291,37.800000000000004,63.00000000000001,50.400000000000006
25292,54.0,90.0,72.0
25293,37.125,61.875,49.5
25294,45.9,76.5,61.199999999999996
25295,45.9,76.5,61.199999999999996
25296,37.800000000000004,63.00000000000001,50.400000000000006
25297,45.9,76.5,61.199999999999996
25298,37.125,61.875,49.5
25299,48.599999999999994,81.0,64.8
25300,37.800000000000004,63.00000000000001,50.400000000000006
25301,34.56,57.60000000000001,46.080000000000005
25302,54.0,90.0,72.0
25303,15.840000000000003,26.400000000000006,21.120000000000005
25304,64.80000000000001,108.0,86.4
25305,40.5,67.5,54.0
25306,32.400000000000006,54.0,43.2
25307,37.125,61.875,49.5
25308,48.599999999999994,81.0,64.8
25309,34.56,57.60000000000001,46.080000000000005
25310,37.125,61.875,49.5
25311,27.0,45.0,36.0
25312,54.0,90.0,72.0
25313,38.88,64.80000000000001,51.84
25314,38.88,64.80000000000001,51.84
25315,34.56,57.60000000000001,46.080000000000005
25316,37.800000000000004,63.00000000000001,50.400000000000006
25317,36.449999999999996,60.74999999999999,48.599999999999994
25318,15.840000000000003,26.400000000000006,21.120000000000005
25319,37.800000000000004,63.00000000000001,50.400000000000006
25320,45.9,76.5,61.199999999999996
25321,42.120000000000005,70.2,56.160000000000004
25322,45.9,76.5,61.199999999999996
25323,40.5,67.5,54.0
25324,64.80000000000001,108.0,86.4
25325,30.240000000000002,50.4,40.32
25326,42.120000000000005,70.2,56.160000000000004
25327,27.0,45.0,36.0
25328,37.800000000000004,63.00000000000001,50.400000000000006
25329,64.80000000000001,108.0,86.4
25330,27.0,45.0,36.0
25331,15.840000000000003,26.400000000000006,21.120000000000005
25332,21.599999999999998,36.0,28.799999999999997
25333,63.17999999999999,105.3,84.24
25334,42.120000000000005,70.2,56.160000000000004
25335,30.240000000000002,50.4,40.32
25336,52.650000000000006,87.75,70.2
25337,21.599999999999998,36.0,28.799999999999997
25338,30.240000000000002,50.4,40.32
25339,37.800000000000004,63.00000000000001,50.400000000000006
25340,63.17999999999999,105.3,84.24
25341,42.120000000000005,70.2,56.160000000000004
25342,48.599999999999994,81.0,64.8
25343,32.400000000000006,54.0,43.2
25344,38.88,64.80000000000001,51.84
25345,64.80000000000001,108.0,86.4
25346,54.0,90.0,72.0
25347,15.840000000000003,26.400000000000006,21.120000000000005
25348,34.56,57.60000000000001,46.080000000000005
25349,19.439999999999998,32.4,25.919999999999998
25350,63.17999999999999,105.3,84.24
25351,40.5,67.5,54.0
25352,37.800000000000004,63.00000000000001,50.400000000000006
25353,52.650000000000006,87.75,70.2
25354,45.9,76.5,61.199999999999996
25355,21.599999999999998,36.0,28.799999999999997
25356,52.650000000000006,87.75,70.2
25357,63.17999999999999,105.3,84.24
25358,15.840000000000003,26.400000000000006,21.120000000000005
25359,45.9,76.5,61.199999999999996
25360,48.599999999999994,81.0,64.8
25361,64.80000000000001,108.0,86.4
25362,36.449999999999996,60.74999999999999,48.599999999999994
25363,15.840000000000003,26.400000000000006,21.120000000000005
25364,52.650000000000006,87.75,70.2
25365,34.56,57.60000000000001,46.080000000000005
25366,30.240000000000002,50.4,40.32
25367,48.599999999999994,81.0,64.8
25368,64.80000000000001,108.0,86.4
25369,52.650000000000006,87.75,70.2
25370,37.125,61.875,49.5
25371,37.125,61.875,49.5
25372,30.240000000000002,50.4,40.32
25373,64.80000000000001,108.0,86.4
25374,48.599999999999994,81.0,64.8
25375,52.650000000000006,87.75,70.2
25376,36.449999999999996,60.74999999999999,48.599999999999994
25377,21.599999999999998,36.0,28.799999999999997
25378,34.56,57.60000000000001,46.080000000000005
25379,37.125,61.875,49.5
25380,38.88,64.80000000000001,51.84
25381,27.0,45.0,36.0
25382,40.5,67.5,54.0
25383,63.17999999999999,105.3,84.24
25384,54.0,90.0,72.0
25385,48.599999999999994,81.0,64.8
25386,36.449999999999996,60.74999999999999,48.599999999999994
25387,34.56,57.60000000000001,46.080000000000005
25388,27.0,45.0,36.0
25389,54.0,90.0,72.0
25390,40.5,67.5,54.0
25391,30.240000000000002,50.4,40.32
25392,52.650000000000006,87.75,70.2
25393,30.240000000000002,50.4,40.32
25394,42.120000000000005,70.2,56.160000000000004
25395,38.88,64.80000000000001,51.84
25396,30.240000000000002,50.4,40.32
25397,81.0,135.0,108.0
25398,52.650000000000006,87.75,70.2
25399,21.599999999999998,36.0,28.799999999999997
25400,15.840000000000003,26.400000000000006,21.120000000000005
25401,21.599999999999998,36.0,28.799999999999997
25402,37.800000000000004,63.00000000000001,50.400000000000006
25403,40.5,67.5,54.0
25404,19.439999999999998,32.4,25.919999999999998
25405,32.400000000000006,54.0,43.2
25406,32.400000000000006,54.0,43.2
25407,52.650000000000006,87.75,70.2
25408,30.240000000000002,50.4,40.32
25409,38.88,64.80000000000001,51.84
25410,64.80000000000001,108.0,86.4
25411,42.120000000000005,70.2,56.160000000000004
25412,45.9,76.5,61.199999999999996
25413,64.80000000000001,108.0,86.4
25414,52.650000000000006,87.75,70.2
25415,34.56,57.60000000000001,46.080000000000005
25416,64.80000000000001,108.0,86.4
25417,32.400000000000006,54.0,43.2
25418,40.5,67.5,54.0
25419,36.449999999999996,60.74999999999999,48.599999999999994
