carid,horsepower,torque,zerotosixty,topspeed
31345,252.0,252.0,0,300
31346,443.5200000000001,443.5200000000001,0,300
31347,415.8,415.8,0,300
31348,323.4,323.4,0,300
31349,107.52000000000004,107.52000000000004,0,300
31350,462.0,462.0,0,300
31351,323.4,323.4,0,300
31352,188.16000000000005,188.16000000000005,0,300
31353,369.6000000000001,369.6000000000001,0,300
31354,134.4,134.4,0,300
31355,147.84000000000003,147.84000000000003,0,300
31356,169.4,169.4,0,300
31357,169.4,169.4,0,300
31358,443.5200000000001,443.5200000000001,0,300
31359,241.92000000000002,241.92000000000002,0,300
31360,123.2,123.2,0,300
31361,369.6000000000001,369.6000000000001,0,300
31362,169.4,169.4,0,300
31363,252.0,252.0,0,300
31364,252.0,252.0,0,300
31365,369.6000000000001,369.6000000000001,0,300
31366,134.4,134.4,0,300
31367,134.4,134.4,0,300
31368,169.4,169.4,0,300
31369,246.4,246.4,0,300
31370,188.16000000000005,188.16000000000005,0,300
31371,169.4,169.4,0,300
31372,147.84000000000003,147.84000000000003,0,300
31373,241.92000000000002,241.92000000000002,0,300
31374,123.2,123.2,0,300
31375,252.0,252.0,0,300
31376,134.4,134.4,0,300
31377,369.6000000000001,369.6000000000001,0,300
31378,107.52000000000004,107.52000000000004,0,300
31379,415.8,415.8,0,300
31380,107.52000000000004,107.52000000000004,0,300
31381,323.4,323.4,0,300
31382,378.0,378.0,0,300
31383,188.16000000000005,188.16000000000005,0,300
31384,369.6000000000001,369.6000000000001,0,300
31385,107.52000000000004,107.52000000000004,0,300
31386,369.6000000000001,369.6000000000001,0,300
31387,246.4,246.4,0,300
31388,462.0,462.0,0,300
31389,123.2,123.2,0,300
31390,169.4,169.4,0,300
31391,100.80000000000001,100.80000000000001,0,300
31392,271.04,271.04,0,300
31393,252.0,252.0,0,300
31394,323.4,323.4,0,300
31395,241.92000000000002,241.92000000000002,0,300
31396,246.4,246.4,0,300
31397,134.4,134.4,0,300
31398,252.0,252.0,0,300
31399,462.0,462.0,0,300
31400,134.4,134.4,0,300
31401,369.6000000000001,369.6000000000001,0,300
31402,252.0,252.0,0,300
31403,123.2,123.2,0,300
31404,443.5200000000001,443.5200000000001,0,300
31405,246.4,246.4,0,300
31406,462.0,462.0,0,300
31407,415.8,415.8,0,300
31408,169.4,169.4,0,300
31409,134.4,134.4,0,300
31410,378.0,378.0,0,300
31411,188.16000000000005,188.16000000000005,0,300
31412,323.4,323.4,0,300
31413,369.6000000000001,369.6000000000001,0,300
31414,169.4,169.4,0,300
31415,369.6000000000001,369.6000000000001,0,300
31416,252.0,252.0,0,300
31417,100.80000000000001,100.80000000000001,0,300
31418,252.0,252.0,0,300
31419,134.4,134.4,0,300
31420,147.84000000000003,147.84000000000003,0,300
31421,134.4,134.4,0,300
31422,252.0,252.0,0,300
31423,169.4,169.4,0,300
31424,271.04,271.04,0,300
31425,188.16000000000005,188.16000000000005,0,300
31426,241.92000000000002,241.92000000000002,0,300
31427,252.0,252.0,0,300
31428,462.0,462.0,0,300
31429,271.04,271.04,0,300
31430,123.2,123.2,0,300
31431,378.0,378.0,0,300
31432,107.52000000000004,107.52000000000004,0,300
31433,415.8,415.8,0,300
31434,241.92000000000002,241.92000000000002,0,300
31435,169.4,169.4,0,300
31436,194.04000000000002,194.04000000000002,0,300
31437,147.84000000000003,147.84000000000003,0,300
31438,134.4,134.4,0,300
31439,123.2,123.2,0,300
31440,252.0,252.0,0,300
31441,246.4,246.4,0,300
31442,443.5200000000001,443.5200000000001,0,300
31443,252.0,252.0,0,300
31444,107.52000000000004,107.52000000000004,0,300
31445,415.8,415.8,0,300
31446,169.4,169.4,0,300
31447,252.0,252.0,0,300
31448,147.84000000000003,147.84000000000003,0,300
31449,123.2,123.2,0,300
31450,252.0,252.0,0,300
31451,378.0,378.0,0,300
31452,443.5200000000001,443.5200000000001,0,300
31453,252.0,252.0,0,300
31454,100.80000000000001,100.80000000000001,0,300
31455,107.52000000000004,107.52000000000004,0,300
31456,100.80000000000001,100.80000000000001,0,300
31457,188.16000000000005,188.16000000000005,0,300
31458,252.0,252.0,0,300
31459,323.4,323.4,0,300
31460,107.52000000000004,107.52000000000004,0,300
31461,415.8,415.8,0,300
31462,462.0,462.0,0,300
31463,188.16000000000005,188.16000000000005,0,300
31464,188.16000000000005,188.16000000000005,0,300
31465,100.80000000000001,100.80000000000001,0,300
31466,369.6000000000001,369.6000000000001,0,300
31467,107.52000000000004,107.52000000000004,0,300
31468,147.84000000000003,147.84000000000003,0,300
31469,252.0,252.0,0,300
31470,241.92000000000002,241.92000000000002,0,300
31471,123.2,123.2,0,300
31472,241.92000000000002,241.92000000000002,0,300
31473,134.4,134.4,0,300
31474,100.80000000000001,100.80000000000001,0,300
31475,369.6000000000001,369.6000000000001,0,300
31476,443.5200000000001,443.5200000000001,0,300
31477,252.0,252.0,0,300
31478,194.04000000000002,194.04000000000002,0,300
31479,378.0,378.0,0,300
31480,169.4,169.4,0,300
31481,134.4,134.4,0,300
31482,147.84000000000003,147.84000000000003,0,300
31483,147.84000000000003,147.84000000000003,0,300
31484,188.16000000000005,188.16000000000005,0,300
31485,100.80000000000001,100.80000000000001,0,300
31486,241.92000000000002,241.92000000000002,0,300
31487,188.16000000000005,188.16000000000005,0,300
31488,123.2,123.2,0,300
31489,169.4,169.4,0,300
31490,252.0,252.0,0,300
31491,378.0,378.0,0,300
31492,169.4,169.4,0,300
31493,107.52000000000004,107.52000000000004,0,300
31494,123.2,123.2,0,300
31495,241.92000000000002,241.92000000000002,0,300
31496,415.8,415.8,0,300
31497,147.84000000000003,147.84000000000003,0,300
31498,252.0,252.0,0,300
31499,147.84000000000003,147.84000000000003,0,300
31500,169.4,169.4,0,300
31501,271.04,271.04,0,300
31502,169.4,169.4,0,300
31503,369.6000000000001,369.6000000000001,0,300
31504,246.4,246.4,0,300
31505,378.0,378.0,0,300
31506,462.0,462.0,0,300
31507,123.2,123.2,0,300
31508,462.0,462.0,0,300
31509,415.8,415.8,0,300
31510,169.4,169.4,0,300
31511,271.04,271.04,0,300
31512,378.0,378.0,0,300
31513,415.8,415.8,0,300
31514,246.4,246.4,0,300
31515,134.4,134.4,0,300
31516,194.04000000000002,194.04000000000002,0,300
31517,378.0,378.0,0,300
31518,169.4,169.4,0,300
31519,123.2,123.2,0,300
31520,252.0,252.0,0,300
31521,443.5200000000001,443.5200000000001,0,300
31522,369.6000000000001,369.6000000000001,0,300
31523,252.0,252.0,0,300
31524,415.8,415.8,0,300
31525,169.4,169.4,0,300
31526,252.0,252.0,0,300
31527,369.6000000000001,369.6000000000001,0,300
31528,194.04000000000002,194.04000000000002,0,300
31529,462.0,462.0,0,300
31530,107.52000000000004,107.52000000000004,0,300
31531,100.80000000000001,100.80000000000001,0,300
31532,134.4,134.4,0,300
31533,147.84000000000003,147.84000000000003,0,300
31534,369.6000000000001,369.6000000000001,0,300
31535,252.0,252.0,0,300
31536,246.4,246.4,0,300
31537,100.80000000000001,100.80000000000001,0,300
31538,323.4,323.4,0,300
31539,134.4,134.4,0,300
31540,123.2,123.2,0,300
31541,252.0,252.0,0,300
31542,462.0,462.0,0,300
31543,443.5200000000001,443.5200000000001,0,300
31544,169.4,169.4,0,300
31545,323.4,323.4,0,300
31546,378.0,378.0,0,300
31547,462.0,462.0,0,300
31548,323.4,323.4,0,300
31549,194.04000000000002,194.04000000000002,0,300
31550,462.0,462.0,0,300
31551,169.4,169.4,0,300
31552,134.4,134.4,0,300
31553,378.0,378.0,0,300
31554,194.04000000000002,194.04000000000002,0,300
31555,134.4,134.4,0,300
31556,252.0,252.0,0,300
31557,462.0,462.0,0,300
31558,194.04000000000002,194.04000000000002,0,300
31559,188.16000000000005,188.16000000000005,0,300
31560,100.80000000000001,100.80000000000001,0,300
31561,378.0,378.0,0,300
31562,194.04000000000002,194.04000000000002,0,300
31563,252.0,252.0,0,300
31564,415.8,415.8,0,300
31565,134.4,134.4,0,300
31566,134.4,134.4,0,300
31567,134.4,134.4,0,300
31568,378.0,378.0,0,300
31569,100.80000000000001,100.80000000000001,0,300
31570,369.6000000000001,369.6000000000001,0,300
31571,271.04,271.04,0,300
31572,369.6000000000001,369.6000000000001,0,300
31573,246.4,246.4,0,300
31574,123.2,123.2,0,300
31575,169.4,169.4,0,300
31576,462.0,462.0,0,300
31577,369.6000000000001,369.6000000000001,0,300
31578,271.04,271.04,0,300
31579,123.2,123.2,0,300
31580,194.04000000000002,194.04000000000002,0,300
31581,462.0,462.0,0,300
31582,107.52000000000004,107.52000000000004,0,300
31583,323.4,323.4,0,300
31584,271.04,271.04,0,300
31585,378.0,378.0,0,300
31586,147.84000000000003,147.84000000000003,0,300
31587,462.0,462.0,0,300
31588,246.4,246.4,0,300
31589,100.80000000000001,100.80000000000001,0,300
31590,147.84000000000003,147.84000000000003,0,300
31591,147.84000000000003,147.84000000000003,0,300
31592,123.2,123.2,0,300
31593,194.04000000000002,194.04000000000002,0,300
31594,194.04000000000002,194.04000000000002,0,300
31595,123.2,123.2,0,300
31596,194.04000000000002,194.04000000000002,0,300
31597,188.16000000000005,188.16000000000005,0,300
31598,443.5200000000001,443.5200000000001,0,300
31599,415.8,415.8,0,300
31600,123.2,123.2,0,300
31601,378.0,378.0,0,300
31602,107.52000000000004,107.52000000000004,0,300
31603,323.4,323.4,0,300
31604,246.4,246.4,0,300
31605,194.04000000000002,194.04000000000002,0,300
31606,147.84000000000003,147.84000000000003,0,300
31607,462.0,462.0,0,300
31608,100.80000000000001,100.80000000000001,0,300
31609,462.0,462.0,0,300
31610,169.4,169.4,0,300
31611,252.0,252.0,0,300
31612,252.0,252.0,0,300
31613,169.4,169.4,0,300
31614,123.2,123.2,0,300
31615,252.0,252.0,0,300
31616,252.0,252.0,0,300
31617,169.4,169.4,0,300
31618,123.2,123.2,0,300
31619,369.6000000000001,369.6000000000001,0,300
31620,369.6000000000001,369.6000000000001,0,300
31621,134.4,134.4,0,300
31622,169.4,169.4,0,300
31623,188.16000000000005,188.16000000000005,0,300
31624,241.92000000000002,241.92000000000002,0,300
31625,241.92000000000002,241.92000000000002,0,300
31626,169.4,169.4,0,300
31627,462.0,462.0,0,300
31628,271.04,271.04,0,300
31629,252.0,252.0,0,300
31630,369.6000000000001,369.6000000000001,0,300
31631,323.4,323.4,0,300
31632,252.0,252.0,0,300
31633,323.4,323.4,0,300
31634,323.4,323.4,0,300
31635,369.6000000000001,369.6000000000001,0,300
31636,107.52000000000004,107.52000000000004,0,300
31637,369.6000000000001,369.6000000000001,0,300
31638,323.4,323.4,0,300
31639,271.04,271.04,0,300
31640,378.0,378.0,0,300
31641,107.52000000000004,107.52000000000004,0,300
31642,323.4,323.4,0,300
31643,188.16000000000005,188.16000000000005,0,300
31644,323.4,323.4,0,300
31645,252.0,252.0,0,300
31646,252.0,252.0,0,300
31647,194.04000000000002,194.04000000000002,0,300
31648,252.0,252.0,0,300
31649,271.04,271.04,0,300
31650,134.4,134.4,0,300
31651,415.8,415.8,0,300
31652,169.4,169.4,0,300
31653,134.4,134.4,0,300
31654,134.4,134.4,0,300
31655,134.4,134.4,0,300
31656,369.6000000000001,369.6000000000001,0,300
31657,271.04,271.04,0,300
31658,169.4,169.4,0,300
31659,134.4,134.4,0,300
31660,252.0,252.0,0,300
31661,134.4,134.4,0,300
31662,123.2,123.2,0,300
31663,169.4,169.4,0,300
31664,123.2,123.2,0,300
31665,369.6000000000001,369.6000000000001,0,300
31666,107.52000000000004,107.52000000000004,0,300
31667,107.52000000000004,107.52000000000004,0,300
31668,169.4,169.4,0,300
31669,271.04,271.04,0,300
31670,252.0,252.0,0,300
31671,443.5200000000001,443.5200000000001,0,300
31672,323.4,323.4,0,300
31673,134.4,134.4,0,300
31674,443.5200000000001,443.5200000000001,0,300
31675,100.80000000000001,100.80000000000001,0,300
31676,369.6000000000001,369.6000000000001,0,300
31677,246.4,246.4,0,300
31678,252.0,252.0,0,300
31679,123.2,123.2,0,300
31680,246.4,246.4,0,300
31681,188.16000000000005,188.16000000000005,0,300
31682,323.4,323.4,0,300
31683,194.04000000000002,194.04000000000002,0,300
31684,462.0,462.0,0,300
31685,169.4,169.4,0,300
31686,369.6000000000001,369.6000000000001,0,300
31687,134.4,134.4,0,300
31688,252.0,252.0,0,300
31689,271.04,271.04,0,300
31690,462.0,462.0,0,300
31691,323.4,323.4,0,300
31692,415.8,415.8,0,300
31693,188.16000000000005,188.16000000000005,0,300
31694,462.0,462.0,0,300
31695,462.0,462.0,0,300
31696,194.04000000000002,194.04000000000002,0,300
31697,241.92000000000002,241.92000000000002,0,300
31698,271.04,271.04,0,300
31699,369.6000000000001,369.6000000000001,0,300
31700,462.0,462.0,0,300
31701,323.4,323.4,0,300
31702,107.52000000000004,107.52000000000004,0,300
31703,241.92000000000002,241.92000000000002,0,300
31704,169.4,169.4,0,300
31705,462.0,462.0,0,300
31706,246.4,246.4,0,300
31707,169.4,169.4,0,300
31708,100.80000000000001,100.80000000000001,0,300
31709,369.6000000000001,369.6000000000001,0,300
31710,378.0,378.0,0,300
31711,271.04,271.04,0,300
31712,169.4,169.4,0,300
31713,462.0,462.0,0,300
31714,443.5200000000001,443.5200000000001,0,300
31715,369.6000000000001,369.6000000000001,0,300
31716,252.0,252.0,0,300
31717,134.4,134.4,0,300
31718,443.5200000000001,443.5200000000001,0,300
31719,241.92000000000002,241.92000000000002,0,300
31720,147.84000000000003,147.84000000000003,0,300
31721,169.4,169.4,0,300
31722,246.4,246.4,0,300
31723,188.16000000000005,188.16000000000005,0,300
31724,246.4,246.4,0,300
31725,252.0,252.0,0,300
31726,378.0,378.0,0,300
31727,107.52000000000004,107.52000000000004,0,300
31728,246.4,246.4,0,300
31729,252.0,252.0,0,300
31730,271.04,271.04,0,300
31731,123.2,123.2,0,300
31732,443.5200000000001,443.5200000000001,0,300
31733,252.0,252.0,0,300
31734,147.84000000000003,147.84000000000003,0,300
31735,369.6000000000001,369.6000000000001,0,300
31736,169.4,169.4,0,300
31737,100.80000000000001,100.80000000000001,0,300
31738,415.8,415.8,0,300
31739,100.80000000000001,100.80000000000001,0,300
31740,188.16000000000005,188.16000000000005,0,300
31741,462.0,462.0,0,300
31742,246.4,246.4,0,300
31743,123.2,123.2,0,300
31744,134.4,134.4,0,300
31745,123.2,123.2,0,300
31746,241.92000000000002,241.92000000000002,0,300
31747,100.80000000000001,100.80000000000001,0,300
31748,134.4,134.4,0,300
31749,369.6000000000001,369.6000000000001,0,300
31750,107.52000000000004,107.52000000000004,0,300
31751,462.0,462.0,0,300
31752,271.04,271.04,0,300
31753,369.6000000000001,369.6000000000001,0,300
31754,123.2,123.2,0,300
31755,252.0,252.0,0,300
31756,123.2,123.2,0,300
31757,443.5200000000001,443.5200000000001,0,300
31758,369.6000000000001,369.6000000000001,0,300
31759,271.04,271.04,0,300
31760,169.4,169.4,0,300
31761,443.5200000000001,443.5200000000001,0,300
31762,252.0,252.0,0,300
31763,252.0,252.0,0,300
31764,134.4,134.4,0,300
31765,378.0,378.0,0,300
31766,271.04,271.04,0,300
31767,462.0,462.0,0,300
31768,462.0,462.0,0,300
31769,169.4,169.4,0,300
31770,169.4,169.4,0,300
31771,323.4,323.4,0,300
31772,169.4,169.4,0,300
31773,246.4,246.4,0,300
31774,188.16000000000005,188.16000000000005,0,300
31775,462.0,462.0,0,300
31776,100.80000000000001,100.80000000000001,0,300
31777,369.6000000000001,369.6000000000001,0,300
31778,246.4,246.4,0,300
31779,252.0,252.0,0,300
31780,147.84000000000003,147.84000000000003,0,300
31781,123.2,123.2,0,300
31782,107.52000000000004,107.52000000000004,0,300
31783,194.04000000000002,194.04000000000002,0,300
31784,378.0,378.0,0,300
31785,123.2,123.2,0,300
31786,369.6000000000001,369.6000000000001,0,300
31787,415.8,415.8,0,300
31788,252.0,252.0,0,300
31789,188.16000000000005,188.16000000000005,0,300
31790,147.84000000000003,147.84000000000003,0,300
31791,378.0,378.0,0,300
31792,415.8,415.8,0,300
31793,241.92000000000002,241.92000000000002,0,300
31794,462.0,462.0,0,300
31795,107.52000000000004,107.52000000000004,0,300
31796,188.16000000000005,188.16000000000005,0,300
31797,378.0,378.0,0,300
31798,252.0,252.0,0,300
31799,378.0,378.0,0,300
31800,252.0,252.0,0,300
31801,107.52000000000004,107.52000000000004,0,300
31802,443.5200000000001,443.5200000000001,0,300
31803,415.8,415.8,0,300
31804,252.0,252.0,0,300
31805,271.04,271.04,0,300
31806,134.4,134.4,0,300
31807,323.4,323.4,0,300
31808,169.4,169.4,0,300
31809,271.04,271.04,0,300
31810,169.4,169.4,0,300
31811,443.5200000000001,443.5200000000001,0,300
31812,107.52000000000004,107.52000000000004,0,300
31813,462.0,462.0,0,300
31814,443.5200000000001,443.5200000000001,0,300
31815,462.0,462.0,0,300
31816,369.6000000000001,369.6000000000001,0,300
31817,443.5200000000001,443.5200000000001,0,300
31818,462.0,462.0,0,300
31819,241.92000000000002,241.92000000000002,0,300
31820,252.0,252.0,0,300
31821,134.4,134.4,0,300
31822,107.52000000000004,107.52000000000004,0,300
31823,252.0,252.0,0,300
31824,107.52000000000004,107.52000000000004,0,300
31825,134.4,134.4,0,300
31826,246.4,246.4,0,300
31827,188.16000000000005,188.16000000000005,0,300
31828,246.4,246.4,0,300
31829,323.4,323.4,0,300
31830,188.16000000000005,188.16000000000005,0,300
31831,246.4,246.4,0,300
31832,462.0,462.0,0,300
31833,107.52000000000004,107.52000000000004,0,300
31834,369.6000000000001,369.6000000000001,0,300
31835,443.5200000000001,443.5200000000001,0,300
31836,188.16000000000005,188.16000000000005,0,300
31837,134.4,134.4,0,300
31838,169.4,169.4,0,300
31839,147.84000000000003,147.84000000000003,0,300
31840,443.5200000000001,443.5200000000001,0,300
31841,323.4,323.4,0,300
31842,134.4,134.4,0,300
31843,378.0,378.0,0,300
31844,169.4,169.4,0,300
31845,252.0,252.0,0,300
31846,369.6000000000001,369.6000000000001,0,300
31847,415.8,415.8,0,300
31848,443.5200000000001,443.5200000000001,0,300
31849,241.92000000000002,241.92000000000002,0,300
31850,188.16000000000005,188.16000000000005,0,300
31851,147.84000000000003,147.84000000000003,0,300
31852,271.04,271.04,0,300
31853,134.4,134.4,0,300
31854,188.16000000000005,188.16000000000005,0,300
31855,188.16000000000005,188.16000000000005,0,300
31856,194.04000000000002,194.04000000000002,0,300
31857,241.92000000000002,241.92000000000002,0,300
31858,169.4,169.4,0,300
31859,252.0,252.0,0,300
31860,188.16000000000005,188.16000000000005,0,300
31861,194.04000000000002,194.04000000000002,0,300
31862,147.84000000000003,147.84000000000003,0,300
31863,241.92000000000002,241.92000000000002,0,300
31864,194.04000000000002,194.04000000000002,0,300
31865,169.4,169.4,0,300
31866,246.4,246.4,0,300
31867,194.04000000000002,194.04000000000002,0,300
31868,252.0,252.0,0,300
31869,252.0,252.0,0,300
31870,147.84000000000003,147.84000000000003,0,300
31871,194.04000000000002,194.04000000000002,0,300
31872,134.4,134.4,0,300
31873,369.6000000000001,369.6000000000001,0,300
31874,147.84000000000003,147.84000000000003,0,300
31875,369.6000000000001,369.6000000000001,0,300
31876,252.0,252.0,0,300
31877,462.0,462.0,0,300
31878,188.16000000000005,188.16000000000005,0,300
31879,107.52000000000004,107.52000000000004,0,300
31880,323.4,323.4,0,300
31881,323.4,323.4,0,300
31882,100.80000000000001,100.80000000000001,0,300
31883,369.6000000000001,369.6000000000001,0,300
31884,147.84000000000003,147.84000000000003,0,300
31885,415.8,415.8,0,300
31886,134.4,134.4,0,300
31887,107.52000000000004,107.52000000000004,0,300
31888,271.04,271.04,0,300
31889,369.6000000000001,369.6000000000001,0,300
31890,194.04000000000002,194.04000000000002,0,300
31891,323.4,323.4,0,300
31892,369.6000000000001,369.6000000000001,0,300
31893,415.8,415.8,0,300
31894,123.2,123.2,0,300
31895,134.4,134.4,0,300
31896,100.80000000000001,100.80000000000001,0,300
31897,134.4,134.4,0,300
31898,252.0,252.0,0,300
31899,369.6000000000001,369.6000000000001,0,300
31900,369.6000000000001,369.6000000000001,0,300
31901,169.4,169.4,0,300
31902,369.6000000000001,369.6000000000001,0,300
31903,169.4,169.4,0,300
31904,147.84000000000003,147.84000000000003,0,300
31905,252.0,252.0,0,300
31906,252.0,252.0,0,300
31907,169.4,169.4,0,300
31908,246.4,246.4,0,300
31909,246.4,246.4,0,300
31910,169.4,169.4,0,300
31911,369.6000000000001,369.6000000000001,0,300
31912,252.0,252.0,0,300
31913,252.0,252.0,0,300
31914,134.4,134.4,0,300
31915,134.4,134.4,0,300
31916,107.52000000000004,107.52000000000004,0,300
31917,415.8,415.8,0,300
31918,123.2,123.2,0,300
31919,194.04000000000002,194.04000000000002,0,300
31920,188.16000000000005,188.16000000000005,0,300
31921,369.6000000000001,369.6000000000001,0,300
31922,323.4,323.4,0,300
31923,169.4,169.4,0,300
31924,147.84000000000003,147.84000000000003,0,300
31925,369.6000000000001,369.6000000000001,0,300
31926,462.0,462.0,0,300
31927,369.6000000000001,369.6000000000001,0,300
31928,123.2,123.2,0,300
31929,123.2,123.2,0,300
31930,369.6000000000001,369.6000000000001,0,300
31931,169.4,169.4,0,300
31932,194.04000000000002,194.04000000000002,0,300
31933,462.0,462.0,0,300
31934,194.04000000000002,194.04000000000002,0,300
31935,378.0,378.0,0,300
31936,188.16000000000005,188.16000000000005,0,300
31937,443.5200000000001,443.5200000000001,0,300
31938,241.92000000000002,241.92000000000002,0,300
31939,169.4,169.4,0,300
31940,252.0,252.0,0,300
31941,100.80000000000001,100.80000000000001,0,300
31942,462.0,462.0,0,300
31943,147.84000000000003,147.84000000000003,0,300
31944,323.4,323.4,0,300
31945,188.16000000000005,188.16000000000005,0,300
31946,252.0,252.0,0,300
31947,241.92000000000002,241.92000000000002,0,300
31948,271.04,271.04,0,300
31949,246.4,246.4,0,300
31950,443.5200000000001,443.5200000000001,0,300
31951,252.0,252.0,0,300
31952,443.5200000000001,443.5200000000001,0,300
31953,147.84000000000003,147.84000000000003,0,300
31954,241.92000000000002,241.92000000000002,0,300
31955,443.5200000000001,443.5200000000001,0,300
31956,323.4,323.4,0,300
31957,100.80000000000001,100.80000000000001,0,300
31958,252.0,252.0,0,300
31959,100.80000000000001,100.80000000000001,0,300
31960,415.8,415.8,0,300
31961,134.4,134.4,0,300
31962,271.04,271.04,0,300
31963,369.6000000000001,369.6000000000001,0,300
31964,378.0,378.0,0,300
31965,100.80000000000001,100.80000000000001,0,300
31966,443.5200000000001,443.5200000000001,0,300
31967,188.16000000000005,188.16000000000005,0,300
31968,323.4,323.4,0,300
31969,252.0,252.0,0,300
31970,252.0,252.0,0,300
31971,378.0,378.0,0,300
31972,271.04,271.04,0,300
31973,246.4,246.4,0,300
31974,462.0,462.0,0,300
31975,415.8,415.8,0,300
31976,169.4,169.4,0,300
31977,188.16000000000005,188.16000000000005,0,300
31978,241.92000000000002,241.92000000000002,0,300
31979,147.84000000000003,147.84000000000003,0,300
31980,369.6000000000001,369.6000000000001,0,300
31981,443.5200000000001,443.5200000000001,0,300
31982,369.6000000000001,369.6000000000001,0,300
31983,271.04,271.04,0,300
31984,271.04,271.04,0,300
31985,169.4,169.4,0,300
31986,443.5200000000001,443.5200000000001,0,300
31987,241.92000000000002,241.92000000000002,0,300
31988,271.04,271.04,0,300
31989,241.92000000000002,241.92000000000002,0,300
31990,369.6000000000001,369.6000000000001,0,300
31991,100.80000000000001,100.80000000000001,0,300
31992,169.4,169.4,0,300
31993,369.6000000000001,369.6000000000001,0,300
31994,271.04,271.04,0,300
31995,246.4,246.4,0,300
31996,107.52000000000004,107.52000000000004,0,300
31997,169.4,169.4,0,300
31998,241.92000000000002,241.92000000000002,0,300
31999,169.4,169.4,0,300
32000,134.4,134.4,0,300
32001,443.5200000000001,443.5200000000001,0,300
32002,194.04000000000002,194.04000000000002,0,300
32003,241.92000000000002,241.92000000000002,0,300
32004,123.2,123.2,0,300
32005,241.92000000000002,241.92000000000002,0,300
32006,123.2,123.2,0,300
32007,252.0,252.0,0,300
32008,100.80000000000001,100.80000000000001,0,300
32009,323.4,323.4,0,300
32010,252.0,252.0,0,300
32011,134.4,134.4,0,300
32012,443.5200000000001,443.5200000000001,0,300
32013,169.4,169.4,0,300
32014,252.0,252.0,0,300
32015,252.0,252.0,0,300
32016,271.04,271.04,0,300
32017,252.0,252.0,0,300
32018,134.4,134.4,0,300
32019,252.0,252.0,0,300
32020,241.92000000000002,241.92000000000002,0,300
32021,188.16000000000005,188.16000000000005,0,300
32022,443.5200000000001,443.5200000000001,0,300
32023,134.4,134.4,0,300
32024,252.0,252.0,0,300
32025,107.52000000000004,107.52000000000004,0,300
32026,100.80000000000001,100.80000000000001,0,300
32027,271.04,271.04,0,300
32028,123.2,123.2,0,300
32029,246.4,246.4,0,300
32030,462.0,462.0,0,300
32031,443.5200000000001,443.5200000000001,0,300
32032,147.84000000000003,147.84000000000003,0,300
32033,462.0,462.0,0,300
32034,169.4,169.4,0,300
32035,134.4,134.4,0,300
32036,134.4,134.4,0,300
32037,194.04000000000002,194.04000000000002,0,300
32038,134.4,134.4,0,300
32039,378.0,378.0,0,300
32040,169.4,169.4,0,300
32041,252.0,252.0,0,300
32042,369.6000000000001,369.6000000000001,0,300
32043,169.4,169.4,0,300
32044,147.84000000000003,147.84000000000003,0,300
32045,100.80000000000001,100.80000000000001,0,300
32046,415.8,415.8,0,300
32047,147.84000000000003,147.84000000000003,0,300
32048,169.4,169.4,0,300
32049,134.4,134.4,0,300
32050,252.0,252.0,0,300
32051,100.80000000000001,100.80000000000001,0,300
32052,252.0,252.0,0,300
32053,134.4,134.4,0,300
32054,169.4,169.4,0,300
32055,462.0,462.0,0,300
32056,252.0,252.0,0,300
32057,369.6000000000001,369.6000000000001,0,300
32058,100.80000000000001,100.80000000000001,0,300
32059,271.04,271.04,0,300
32060,323.4,323.4,0,300
32061,134.4,134.4,0,300
32062,123.2,123.2,0,300
32063,147.84000000000003,147.84000000000003,0,300
32064,271.04,271.04,0,300
32065,443.5200000000001,443.5200000000001,0,300
32066,169.4,169.4,0,300
32067,415.8,415.8,0,300
32068,252.0,252.0,0,300
32069,323.4,323.4,0,300
32070,369.6000000000001,369.6000000000001,0,300
32071,378.0,378.0,0,300
32072,246.4,246.4,0,300
32073,134.4,134.4,0,300
32074,169.4,169.4,0,300
32075,252.0,252.0,0,300
32076,169.4,169.4,0,300
32077,271.04,271.04,0,300
32078,188.16000000000005,188.16000000000005,0,300
32079,194.04000000000002,194.04000000000002,0,300
32080,147.84000000000003,147.84000000000003,0,300
32081,134.4,134.4,0,300
32082,107.52000000000004,107.52000000000004,0,300
32083,252.0,252.0,0,300
32084,323.4,323.4,0,300
32085,188.16000000000005,188.16000000000005,0,300
32086,134.4,134.4,0,300
32087,252.0,252.0,0,300
32088,134.4,134.4,0,300
32089,252.0,252.0,0,300
32090,246.4,246.4,0,300
32091,194.04000000000002,194.04000000000002,0,300
32092,252.0,252.0,0,300
32093,147.84000000000003,147.84000000000003,0,300
32094,271.04,271.04,0,300
32095,169.4,169.4,0,300
32096,147.84000000000003,147.84000000000003,0,300
32097,241.92000000000002,241.92000000000002,0,300
32098,246.4,246.4,0,300
32099,194.04000000000002,194.04000000000002,0,300
32100,194.04000000000002,194.04000000000002,0,300
32101,443.5200000000001,443.5200000000001,0,300
32102,252.0,252.0,0,300
32103,415.8,415.8,0,300
32104,462.0,462.0,0,300
32105,147.84000000000003,147.84000000000003,0,300
32106,369.6000000000001,369.6000000000001,0,300
32107,194.04000000000002,194.04000000000002,0,300
32108,369.6000000000001,369.6000000000001,0,300
32109,194.04000000000002,194.04000000000002,0,300
32110,271.04,271.04,0,300
32111,443.5200000000001,443.5200000000001,0,300
32112,415.8,415.8,0,300
32113,169.4,169.4,0,300
32114,378.0,378.0,0,300
